Date,open,high,low,close,volume,dividends,stock splits
2020-01-02 00:00:00-05:00,45.20616189801399,45.28056865452509,44.13966610594291,44.33808517456055,1387300,0.0,0.0
2020-01-03 00:00:00-05:00,44.37115293768618,44.93333662630211,44.280214148620665,44.47863006591797,976100,0.0,0.0
2020-01-06 00:00:00-05:00,44.478615120292076,44.74317169030208,44.27193010286157,44.437278747558594,2585200,0.0,0.0
2020-01-07 00:00:00-05:00,44.35462090604819,44.511700436722236,44.08179507755922,44.47863006591797,1815100,0.0,0.0
2020-01-08 00:00:00-05:00,44.495154699971344,44.71010890546181,44.35461038802738,44.57782745361328,1504300,0.0,0.0
2020-01-09 00:00:00-05:00,44.528231226564294,45.1317512422276,44.37941772639922,45.08214569091797,1869700,0.0,0.0
2020-01-10 00:00:00-05:00,45.19788617809724,45.65259582074502,45.11521341785055,45.52858352661133,1289200,0.0,0.0
2020-01-13 00:00:00-05:00,45.594719690459584,46.115563704613834,45.487242589894265,45.950218200683594,1168700,0.0,0.0
2020-01-14 00:00:00-05:00,45.9832878112793,46.11556611359142,45.60298808635238,45.9832878112793,1138500,0.0,0.0
2020-01-15 00:00:00-05:00,46.15690998703875,46.55374493130161,46.09903526768019,46.51240539550781,1434200,0.0,0.0
2020-01-16 00:00:00-05:00,46.702561853094934,46.95058331721966,46.51240880504315,46.94231414794922,1304600,0.0,0.0
2020-01-17 00:00:00-05:00,47.01671431155415,47.322610456398,46.644680590638366,47.2564697265625,2231600,0.0,0.0
2020-01-21 00:00:00-05:00,47.3143406718404,47.57063126596848,46.98364648826213,47.421817779541016,1821400,0.0,0.0
2020-01-22 00:00:00-05:00,47.58716412881481,47.91785829627506,47.504488221627206,47.74424362182617,1207700,0.0,0.0
2020-01-23 00:00:00-05:00,47.76904658890015,48.35603451353221,47.678104664502364,48.33123016357422,1328200,0.0,0.0
2020-01-24 00:00:00-05:00,48.33123393235974,48.794209604594386,48.23202598608222,48.71980285644531,1290500,0.0,0.0
2020-01-27 00:00:00-05:00,48.785929602702666,49.13316206821361,48.43870029095478,48.63711929321289,1156500,0.0,0.0
2020-01-28 00:00:00-05:00,48.81900789559527,49.05876330910548,48.513114906426395,48.90168380737305,1839600,0.0,0.0
2020-01-29 00:00:00-05:00,48.98435535104899,48.98435535104899,48.58752044564401,48.84381103515625,1230600,0.0,0.0
2020-01-30 00:00:00-05:00,49.026874553811254,49.48452783725884,48.7190013056393,49.44292068481445,1146400,0.38,0.0
2020-01-31 00:00:00-05:00,49.309775185232986,49.70918217627153,49.1849632779404,49.39298629760742,1154200,0.0,0.0
2020-02-03 00:00:00-05:00,49.57605353500346,49.684223232834746,49.31810381687858,49.526126861572266,1246100,0.0,0.0
2020-02-04 00:00:00-05:00,49.45956642565709,49.5843815434997,48.73564699503869,48.8105354309082,1304900,0.0,0.0
2020-02-05 00:00:00-05:00,48.6773949487703,48.993590881652345,48.51097586966502,48.72732162475586,1585800,0.0,0.0
2020-02-06 00:00:00-05:00,48.827165703738864,49.00190428659254,48.60250045113577,48.70235061645508,2040700,0.0,0.0
2020-02-07 00:00:00-05:00,48.902053835056506,49.06847289240102,48.519292225089785,48.53593444824219,1249700,0.0,0.0
2020-02-10 00:00:00-05:00,48.66907395894824,48.73563968407972,48.444408685042326,48.61082458496094,1250900,0.0,0.0
2020-02-11 00:00:00-05:00,48.65243010313439,48.8770953695088,48.54425723246974,48.58586120605469,1073900,0.0,0.0
2020-02-12 00:00:00-05:00,48.42777372498862,48.91870832142645,48.386169743767844,48.8105354309082,1104100,0.0,0.0
2020-02-13 00:00:00-05:00,48.78556827936654,49.41795697682344,48.694037626299625,49.409637451171875,1419800,0.0,0.0
2020-02-14 00:00:00-05:00,49.48451369711504,49.74246019315386,49.36802132159052,49.70917892456055,1144500,0.0,0.0
2020-02-18 00:00:00-05:00,49.883931759419205,50.1585205554029,49.70919314614048,50.06698989868164,959400,0.0,0.0
2020-02-19 00:00:00-05:00,50.05034286050639,50.05034286050639,49.41795106452802,49.484519958496094,950300,0.0,0.0
2020-02-20 00:00:00-05:00,49.401310882334016,49.6509378966699,49.1849683163575,49.56772994995117,1315500,0.0,0.0
2020-02-21 00:00:00-05:00,49.6342992041107,50.150195460677374,49.101757549064764,49.209930419921875,2395200,0.0,0.0
2020-02-24 00:00:00-05:00,49.392996425481456,49.75911587246245,48.868777419660915,48.96030807495117,1655600,0.0,0.0
2020-02-25 00:00:00-05:00,49.01021783282323,49.51779126334692,48.21972983406564,48.2696533203125,1873800,0.0,0.0
2020-02-26 00:00:00-05:00,48.31128059991102,48.893742676826626,48.09493482204501,48.11989974975586,2267800,0.0,0.0
2020-02-27 00:00:00-05:00,48.11990332656652,48.28631926138073,45.64026526832451,45.72347640991211,2215400,0.0,0.0
2020-02-28 00:00:00-05:00,44.93297499184839,44.93297499184839,42.644721635782034,43.3686408996582,3409300,0.0,0.0
2020-03-02 00:00:00-05:00,43.443533081782675,46.15615543641762,43.376967356231184,46.06462478637695,2205300,0.0,0.0
2020-03-03 00:00:00-05:00,46.00637681614693,47.046492028082724,45.398949913278,45.57368850708008,2248700,0.0,0.0
2020-03-04 00:00:00-05:00,46.114548487166594,48.38616300057136,45.75675175918701,48.14485549926758,1672600,0.0,0.0
2020-03-05 00:00:00-05:00,47.44590328831382,48.27799558763708,47.07978381931647,47.75377655029297,1618100,0.0,0.0
