Date,open,high,low,close,volume,dividends,stock splits,capital gains
2020-01-02 00:00:00-05:00,27.030883721686518,27.039234206863718,26.546472745615553,26.646696090698242,38215400,0.0,0.0,0.0
2020-01-03 00:00:00-05:00,26.667572516815284,26.797025731579183,26.60493273399699,26.700979232788086,35978600,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,26.667575025926,26.805381923893947,26.625814635786014,26.726037979125977,20889000,0.0,0.0,0.0
2020-01-07 00:00:00-05:00,26.659226009057164,26.700984810996125,26.538123253239526,26.688457489013672,26140600,0.0,0.0,0.0
2020-01-08 00:00:00-05:00,26.70098275788311,26.792855619676065,26.63416772412066,26.675928115844727,25482800,0.0,0.0,0.0
2020-01-09 00:00:00-05:00,26.64251904441825,26.851317811105627,26.63834380186267,26.822086334228516,23286200,0.0,0.0,0.0
2020-01-10 00:00:00-05:00,26.85966953637058,26.989122770518833,26.847142215129413,26.893077850341797,21165800,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,26.8847254006623,27.135284580841244,26.8847254006623,27.055940628051758,25342200,0.0,0.0,0.0
2020-01-14 00:00:00-05:00,27.05593856972623,27.14363300172043,26.93483582478412,27.135282516479492,22990000,0.0,0.0,0.0
2020-01-15 00:00:00-05:00,27.193744969278036,27.561226846946866,27.18956813373861,27.515291213989258,31771800,0.0,0.0,0.0
2020-01-16 00:00:00-05:00,27.536177743674433,27.715743476079066,27.52782407091552,27.686511993408203,21797600,0.0,0.0,0.0
2020-01-17 00:00:00-05:00,27.678150587218163,27.916179218457984,27.602983483353388,27.878597259521484,26517600,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,27.941242077043505,28.14586243542755,27.828489807939395,28.13333511352539,47753000,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,28.187620966203298,28.300370048231493,28.14586216493331,28.22102928161621,21683200,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,28.216847718509673,28.479930989829207,28.18761624391861,28.471580505371094,25938600,0.0,0.0,0.0
2020-01-24 00:00:00-05:00,28.396422488097766,28.65115535647336,28.35048684389936,28.546756744384766,28803000,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,28.530045624311306,28.730492312459866,28.396415560876278,28.475759506225586,22544400,0.0,0.0,0.0
2020-01-28 00:00:00-05:00,28.504991268143293,28.713788443473394,28.433997807177096,28.59268569946289,35056800,0.0,0.0,0.0
2020-01-29 00:00:00-05:00,28.609389448352964,28.70961119900628,28.49663719112498,28.6678524017334,21599600,0.0,0.0,0.0
2020-01-30 00:00:00-05:00,28.65115338873933,28.951821880663704,28.580163102032902,28.935117721557617,28808600,0.0,0.0,0.0
2020-01-31 00:00:00-05:00,28.880827359763643,28.99775327037125,28.65532602388092,28.805660247802734,40949000,0.0,0.0,0.0
2020-02-03 00:00:00-05:00,28.851595870037105,28.930939826388816,28.784782422050768,28.897531509399414,27095800,0.0,0.0,0.0
2020-02-04 00:00:00-05:00,28.880834929519807,28.9685293854605,28.580166402870027,28.609397888183594,41384200,0.0,0.0,0.0
2020-02-05 00:00:00-05:00,28.54675074950347,28.797306728700224,28.48411095820625,28.726316452026367,32610200,0.0,0.0,0.0
2020-02-06 00:00:00-05:00,28.755543999219103,28.897524533159405,28.663672742673405,28.734663009643555,29908200,0.0,0.0,0.0
