Date,open,high,low,close,volume,dividends,stock splits,capital gains
2020-01-02 00:00:00-05:00,74.40934753417969,74.4445009780149,74.38298412751175,74.40934753417969,2665200,0.0,0.0,0.0
2020-01-03 00:00:00-05:00,74.45326709024793,74.48842052278688,74.42690369205164,74.47084045410156,2039900,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,74.46206096558825,74.4708442955523,74.41811749643989,74.4444808959961,1132100,0.0,0.0,0.0
2020-01-07 00:00:00-05:00,74.45327093079217,74.46206096558825,74.43569086120002,74.4444808959961,1103400,0.0,0.0,0.0
2020-01-08 00:00:00-05:00,74.45329101518216,74.47086438468286,74.40056420184627,74.40934753417969,1864300,0.0,0.0,0.0
2020-01-09 00:00:00-05:00,74.39175793697355,74.43569470355789,74.38296790172373,74.41812133789062,1424400,0.0,0.0,0.0
2020-01-10 00:00:00-05:00,74.42692376040587,74.45328716571075,74.42692376040587,74.43570709228516,1065900,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,74.43567083980858,74.43567083980858,74.4093074473435,74.42688751220703,1275600,0.0,0.0,0.0
2020-01-14 00:00:00-05:00,74.42692376040587,74.46207720242353,74.42692376040587,74.43570709228516,2323400,0.0,0.0,0.0
2020-01-15 00:00:00-05:00,74.4620571245906,74.47084045410156,74.44447705590528,74.47084045410156,2467900,0.0,0.0,0.0
2020-01-16 00:00:00-05:00,74.4620571245906,74.47084045410156,74.44447705590528,74.47084045410156,1995100,0.0,0.0,0.0
2020-01-17 00:00:00-05:00,74.46206853790164,74.4972152709961,74.45327850221167,74.4972152709961,1592600,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,74.50599573204119,74.52357580116194,74.50599573204119,74.51478576660156,2814600,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,74.5147676434032,74.54113103584046,74.5147676434032,74.53234100341797,1878400,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,74.5587158203125,74.59386925055874,74.541142457605,74.5587158203125,6874100,0.0,0.0,0.0
2020-01-24 00:00:00-05:00,74.56750294096055,74.61144640325944,74.55871290753458,74.5850830078125,3717500,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,74.67297460507777,74.68176463984302,74.646611205614,74.6641845703125,1915500,0.0,0.0,0.0
2020-01-28 00:00:00-05:00,74.66417412022689,74.6729641537619,74.62023736221404,74.62902069091797,1233400,0.0,0.0,0.0
2020-01-29 00:00:00-05:00,74.65540497456814,74.69934844970703,74.63783160741235,74.69934844970703,1269100,0.0,0.0,0.0
