Date,open,high,low,close,volume,dividends,stock splits
2020-01-02 00:00:00-05:00,77.40754219361732,78.2170577416669,77.17368748377598,78.20806121826172,4969000,0.0,0.0
2020-01-03 00:00:00-05:00,77.12869955463665,77.95620115654218,76.9847826522171,77.25462341308594,4747000,0.0,0.0
2020-01-06 00:00:00-05:00,77.01175744333187,77.677355833487,76.64297559838495,77.65936279296875,5631700,0.0,0.0
2020-01-07 00:00:00-05:00,77.14667565262091,77.6233951828231,76.93980371035205,77.22763061523438,3408100,0.0,0.0
2020-01-08 00:00:00-05:00,77.56942502260155,77.94720342114518,77.29059463097153,77.54244232177734,5693900,0.0,0.0
2020-01-09 00:00:00-05:00,77.62338952168581,77.96518180182679,77.12868384827921,77.74931335449219,6432500,0.0,0.0
2020-01-10 00:00:00-05:00,78.06413643614583,78.24402569631057,76.60700872440404,76.77790832519531,4680400,0.0,0.0
2020-01-13 00:00:00-05:00,76.90381925936258,77.1106980498967,76.22022783338132,76.56202697753906,5571500,0.0,0.0
2020-01-14 00:00:00-05:00,75.99294608525453,77.68208221433616,75.88455689271176,77.44722747802734,8751400,0.36,0.0
2020-01-15 00:00:00-05:00,77.78145659223536,79.35316217058954,77.78145659223536,78.92861938476562,5389700,0.0,0.0
2020-01-16 00:00:00-05:00,79.43448797992782,79.76869734850777,78.9647782689481,79.7416000366211,5023300,0.0,0.0
2020-01-17 00:00:00-05:00,79.89512281038333,80.57258289150522,79.768664146559,80.39192962646484,5879700,0.0,0.0
2020-01-21 00:00:00-05:00,80.26545169186299,81.33132223925118,80.03963171903904,81.05130767822266,7458100,0.0,0.0
2020-01-22 00:00:00-05:00,81.99979726739984,83.50827394873765,81.32233693717812,82.975341796875,9841200,0.0,0.0
2020-01-23 00:00:00-05:00,82.93014235631705,82.96627438667625,81.43973573001064,81.95460510253906,7418400,0.0,0.0
2020-01-24 00:00:00-05:00,82.06299029038847,82.67722099350728,81.48489161586252,81.6565170288086,4218700,0.0,0.0
2020-01-27 00:00:00-05:00,80.49128751926625,81.2952062295512,80.29256480140165,80.92485809326172,4482200,0.0,0.0
2020-01-28 00:00:00-05:00,81.02422858021238,81.3223126905908,80.7442139324828,80.87970733642578,4983700,0.0,0.0
2020-01-29 00:00:00-05:00,80.94292958665105,81.50296572456313,80.45515751004638,80.51838684082031,3914300,0.0,0.0
2020-01-30 00:00:00-05:00,79.75061222588828,80.58162838240959,79.4615628283382,80.53646850585938,5248100,0.0,0.0
2020-01-31 00:00:00-05:00,80.50935567195154,80.59968919832217,78.49504483712775,78.71183013916016,5914100,0.0,0.0
2020-02-03 00:00:00-05:00,79.28994268381419,79.84997894405495,78.35956508856968,78.63957977294922,4675900,0.0,0.0
2020-02-04 00:00:00-05:00,79.62414706643455,80.61775385894899,79.62414706643455,79.6964111328125,3904600,0.0,0.0
2020-02-05 00:00:00-05:00,80.27451508136078,80.94294050995823,79.98546568860394,80.89777374267578,3565700,0.0,0.0
2020-02-06 00:00:00-05:00,81.29522763343297,81.36749171195166,80.61776740315436,80.81649017333984,4270700,0.0,0.0
2020-02-07 00:00:00-05:00,80.59970041003068,80.85261777949695,79.19961325429479,79.3712387084961,4472300,0.0,0.0
2020-02-10 00:00:00-05:00,78.7750720989718,79.75965118408203,78.7750720989718,79.75965118408203,4219400,0.0,0.0
2020-02-11 00:00:00-05:00,80.06674150635084,80.76227099040356,79.96738015148617,80.54547882080078,2661900,0.0,0.0
2020-02-12 00:00:00-05:00,80.89775493148416,80.92485222896025,80.01254438702776,80.20223236083984,3389400,0.0,0.0
2020-02-13 00:00:00-05:00,79.94027645800972,80.42804846337508,79.21764973343603,80.10286712646484,4448800,0.0,0.0
2020-02-14 00:00:00-05:00,80.27451359129168,81.03326564888886,79.76867199474589,80.98810577392578,3919800,0.0,0.0
2020-02-18 00:00:00-05:00,80.77130326011151,80.83453259017791,79.76866181800118,80.28353118896484,4492300,0.0,0.0
2020-02-19 00:00:00-05:00,80.23837991755782,81.23198673570387,80.11192124387455,80.71711730957031,3464900,0.0,0.0
2020-02-20 00:00:00-05:00,80.48226596290114,80.89777403577695,79.52479113807782,79.90416717529297,3657500,0.0,0.0
2020-02-21 00:00:00-05:00,79.5247907154516,79.7144787330511,78.72990660958496,78.99185180664062,5570900,0.0,0.0
2020-02-24 00:00:00-05:00,77.18529247520256,77.38401522735383,75.93876824554624,76.4446029663086,5667200,0.0,0.0
2020-02-25 00:00:00-05:00,76.71558667406487,77.1130321622223,72.96697251402625,73.28311920166016,7021800,0.0,0.0
2020-02-26 00:00:00-05:00,74.18642104817121,74.86388138722916,73.2650780193049,73.49089813232422,7380100,0.0,0.0
2020-02-27 00:00:00-05:00,72.62372219506805,74.09606629288312,71.50365678870247,71.53075408935547,8657200,0.0,0.0
2020-02-28 00:00:00-05:00,69.66098784652071,70.60040030187272,66.86081305645027,69.5796890258789,16671900,0.0,0.0
2020-03-02 00:00:00-05:00,70.3474595137258,73.77992703122862,69.77839546850802,73.7166976928711,11483600,0.0,0.0
2020-03-03 00:00:00-05:00,73.68960272533813,75.42389911081699,69.78743241227008,70.44682312011719,9510600,0.0,0.0
2020-03-04 00:00:00-05:00,72.8585919767403,74.36706841696946,71.77465148674841,74.15027618408203,8660000,0.0,0.0
2020-03-05 00:00:00-05:00,72.52436611808241,73.59023700083473,71.47655780658859,72.73211669921875,9288700,0.0,0.0
2020-03-06 00:00:00-05:00,70.99782976044261,74.33997098455983,70.53715488069088,73.8341293334961,10647600,0.0,0.0
2020-03-09 00:00:00-04:00,69.20029925173597,71.66625043038846,67.83634416930005,69.57064056396484,10285000,0.0,0.0
2020-03-10 00:00:00-04:00,71.56689747804676,73.16570049361844,68.58606988652899,73.05730438232422,9417400,0.0,0.0
2020-03-11 00:00:00-04:00,70.93457767054798,71.42234970009167,68.96542698452916,70.5371322631836,11534200,0.0,0.0
2020-03-12 00:00:00-04:00,66.19237350819907,70.59135066646269,65.04521065950425,67.51116180419922,13876300,0.0,0.0
