Date,open,high,low,close,volume,dividends,stock splits
2020-01-02 00:00:00-05:00,1518.0999755859375,1528.699951171875,1518.0,1524.5,214,0.0,0.0
2020-01-03 00:00:00-05:00,1530.0999755859375,1552.699951171875,1530.0999755859375,1549.199951171875,107,0.0,0.0
2020-01-06 00:00:00-05:00,1580.0,1580.0,1560.4000244140625,1566.199951171875,416,0.0,0.0
2020-01-07 00:00:00-05:00,1558.300048828125,1576.300048828125,1558.300048828125,1571.800048828125,47,0.0,0.0
2020-01-08 00:00:00-05:00,1579.699951171875,1604.199951171875,1552.300048828125,1557.4000244140625,236,0.0,0.0
2020-01-09 00:00:00-05:00,1555.699951171875,1555.699951171875,1543.300048828125,1551.699951171875,54,0.0,0.0
2020-01-10 00:00:00-05:00,1551.199951171875,1558.800048828125,1545.4000244140625,1557.5,16,0.0,0.0
2020-01-13 00:00:00-05:00,1557.4000244140625,1558.0,1548.4000244140625,1548.4000244140625,48,0.0,0.0
2020-01-14 00:00:00-05:00,1546.699951171875,1546.699951171875,1534.9000244140625,1542.4000244140625,32,0.0,0.0
2020-01-15 00:00:00-05:00,1548.0,1553.9000244140625,1545.5999755859375,1552.0999755859375,11,0.0,0.0
2020-01-16 00:00:00-05:00,1555.699951171875,1556.0999755859375,1548.5,1549.0,98,0.0,0.0
2020-01-17 00:00:00-05:00,1554.0999755859375,1558.800048828125,1553.5999755859375,1558.800048828125,108,0.0,0.0
2020-01-21 00:00:00-05:00,1559.300048828125,1566.199951171875,1551.0,1556.4000244140625,45,0.0,0.0
2020-01-22 00:00:00-05:00,1549.800048828125,1557.0999755859375,1549.800048828125,1555.300048828125,42,0.0,0.0
2020-01-23 00:00:00-05:00,1553.0999755859375,1564.5999755859375,1552.199951171875,1564.5999755859375,15,0.0,0.0
2020-01-24 00:00:00-05:00,1556.300048828125,1571.0999755859375,1556.300048828125,1571.0999755859375,43,0.0,0.0
2020-01-27 00:00:00-05:00,1584.300048828125,1584.5,1576.800048828125,1576.800048828125,22,0.0,0.0
2020-01-28 00:00:00-05:00,1576.4000244140625,1576.4000244140625,1569.199951171875,1569.199951171875,3,0.0,0.0
2020-01-29 00:00:00-05:00,1569.800048828125,1569.800048828125,1569.800048828125,1569.800048828125,251274,0.0,0.0
2020-01-30 00:00:00-05:00,1576.800048828125,1585.0,1571.4000244140625,1583.5,62336,0.0,0.0
2020-01-31 00:00:00-05:00,1573.4000244140625,1589.0,1570.0,1582.9000244140625,1095,0.0,0.0
2020-02-03 00:00:00-05:00,1592.9000244140625,1593.300048828125,1568.199951171875,1577.199951171875,1062,0.0,0.0
2020-02-04 00:00:00-05:00,1577.699951171875,1577.699951171875,1547.800048828125,1550.4000244140625,978,0.0,0.0
2020-02-05 00:00:00-05:00,1553.199951171875,1560.699951171875,1547.699951171875,1557.800048828125,1305,0.0,0.0
2020-02-06 00:00:00-05:00,1553.5999755859375,1565.5999755859375,1551.5999755859375,1565.0999755859375,110,0.0,0.0
2020-02-07 00:00:00-05:00,1564.9000244140625,1571.9000244140625,1560.5,1568.5999755859375,431,0.0,0.0
2020-02-10 00:00:00-05:00,1569.300048828125,1574.699951171875,1568.5999755859375,1574.699951171875,128,0.0,0.0
2020-02-11 00:00:00-05:00,1570.9000244140625,1571.0999755859375,1561.9000244140625,1565.5999755859375,440,0.0,0.0
2020-02-12 00:00:00-05:00,1565.199951171875,1568.699951171875,1561.0,1567.4000244140625,36,0.0,0.0
2020-02-13 00:00:00-05:00,1570.199951171875,1575.0999755859375,1570.199951171875,1575.0999755859375,74,0.0,0.0
2020-02-14 00:00:00-05:00,1575.800048828125,1582.699951171875,1574.800048828125,1582.699951171875,68,0.0,0.0
2020-02-18 00:00:00-05:00,1579.800048828125,1604.300048828125,1579.800048828125,1600.0,310,0.0,0.0
2020-02-19 00:00:00-05:00,1600.5999755859375,1610.5,1599.699951171875,1607.5,542,0.0,0.0
2020-02-20 00:00:00-05:00,1606.5,1621.0,1603.0,1616.5999755859375,117,0.0,0.0
2020-02-21 00:00:00-05:00,1619.300048828125,1645.0,1619.300048828125,1644.5999755859375,186,0.0,0.0
2020-02-24 00:00:00-05:00,1657.0,1686.5999755859375,1650.0,1672.4000244140625,435,0.0,0.0
2020-02-25 00:00:00-05:00,1645.0999755859375,1653.699951171875,1632.300048828125,1646.9000244140625,409,0.0,0.0
2020-02-26 00:00:00-05:00,1644.0,1648.0999755859375,1636.4000244140625,1640.0,1990,0.0,0.0
2020-02-27 00:00:00-05:00,1641.0999755859375,1658.0,1638.5,1640.0,707,0.0,0.0
2020-02-28 00:00:00-05:00,1640.300048828125,1642.5,1564.0999755859375,1564.0999755859375,289,0.0,0.0
2020-03-02 00:00:00-05:00,1583.9000244140625,1608.300048828125,1574.300048828125,1592.300048828125,537,0.0,0.0
2020-03-03 00:00:00-05:00,1594.5,1645.300048828125,1594.0,1642.0999755859375,610,0.0,0.0
2020-03-04 00:00:00-05:00,1645.4000244140625,1645.9000244140625,1631.300048828125,1641.0999755859375,83,0.0,0.0
2020-03-05 00:00:00-05:00,1637.300048828125,1672.9000244140625,1637.199951171875,1666.4000244140625,154,0.0,0.0
2020-03-06 00:00:00-05:00,1670.800048828125,1686.199951171875,1647.199951171875,1670.800048828125,175,0.0,0.0
2020-03-09 00:00:00-04:00,1696.0999755859375,1701.5999755859375,1657.699951171875,1674.5,161,0.0,0.0
2020-03-10 00:00:00-04:00,1671.5999755859375,1674.5999755859375,1643.0,1659.0999755859375,48,0.0,0.0
2020-03-11 00:00:00-04:00,1656.5999755859375,1666.5,1635.0,1641.4000244140625,47,0.0,0.0
2020-03-12 00:00:00-04:00,1637.0,1647.5,1566.4000244140625,1589.300048828125,256,0.0,0.0
2020-03-13 00:00:00-04:00,1574.9000244140625,1589.800048828125,1513.800048828125,1515.699951171875,89,0.0,0.0
2020-03-16 00:00:00-04:00,1569.0999755859375,1569.0999755859375,1452.0999755859375,1485.9000244140625,193,0.0,0.0
2020-03-17 00:00:00-04:00,1469.300048828125,1537.699951171875,1469.300048828125,1524.9000244140625,122,0.0,0.0
2020-03-18 00:00:00-04:00,1537.5,1542.0,1477.300048828125,1477.300048828125,333,0.0,0.0
2020-03-19 00:00:00-04:00,1481.5,1491.5999755859375,1471.0,1478.5999755859375,262,0.0,0.0
