Date,open,high,low,close,volume,dividends,stock splits,capital gains
2020-01-02 00:00:00-05:00,54.24875459192111,54.24875459192111,53.569572977220496,53.71572494506836,14460700,0.0,0.0,0.0
2020-01-03 00:00:00-05:00,53.517983915406916,53.86187588694307,53.380427782711834,53.6297492980957,26388900,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,53.55236706017434,53.810284366719664,53.45779661586854,53.74150466918945,22541700,0.0,0.0,0.0
2020-01-07 00:00:00-05:00,53.57816750707421,53.629752289561104,53.28586029884267,53.3288459777832,15607600,0.0,0.0,0.0
2020-01-08 00:00:00-05:00,53.371821616807544,53.75010008851668,53.26865207758083,53.52656936645508,11451400,0.0,0.0,0.0
2020-01-09 00:00:00-05:00,53.68992978833616,53.91345727364705,53.56096947938191,53.90486145019531,6854500,0.0,0.0,0.0
2020-01-10 00:00:00-05:00,53.956443307820585,54.03381883778674,53.80169552748519,53.8704719543457,7410800,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,53.88764958989345,54.231541452641345,53.86185884804591,54.22294235229492,9625700,0.0,0.0,0.0
2020-01-14 00:00:00-05:00,54.15417910488339,54.265941199773856,54.08539940378465,54.240150451660156,7512300,0.0,0.0,0.0
2020-01-15 00:00:00-05:00,54.19716611526383,54.73879151659284,54.17137208691716,54.62702941894531,12454300,0.0,0.0,0.0
2020-01-16 00:00:00-05:00,54.695806388663534,54.81616759016151,54.63562578791454,54.7731819152832,8048600,0.0,0.0,0.0
2020-01-17 00:00:00-05:00,54.764581992593534,54.98810945298606,54.69580229425951,54.86774826049805,14902700,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,54.79036457897419,55.08267169416335,54.60122371632355,55.056880950927734,11300300,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,55.07407421572144,55.22882523888587,55.056882572788616,55.0998649597168,8046500,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,54.91933704298832,55.19444601761593,54.713001212521654,55.04829406738281,14563100,0.0,0.0,0.0
2020-01-24 00:00:00-05:00,55.091273207345914,55.16005289844738,54.498059850182344,54.670005798339844,11935100,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,54.205751199315095,54.755975594283925,54.17136135473052,54.4980583190918,8748400,0.0,0.0,0.0
2020-01-28 00:00:00-05:00,54.532455091232244,54.73019180331899,54.480870317802285,54.56684494018555,7899500,0.0,0.0,0.0
2020-01-29 00:00:00-05:00,54.60983452943118,54.65282020390846,54.2917366027832,54.2917366027832,8300800,0.0,0.0,0.0
2020-01-30 00:00:00-05:00,54.317515550109874,54.979505287940626,54.28312570616115,54.936519622802734,13824800,0.0,0.0,0.0
2020-01-31 00:00:00-05:00,54.96231887194378,55.20304125764701,54.162772914176315,54.31752395629883,15280000,0.0,0.0,0.0
2020-02-03 00:00:00-05:00,54.515260670211696,54.72159648624056,54.274538284508466,54.31752395629883,21797600,0.0,0.0,0.0
2020-02-04 00:00:00-05:00,54.74738088638277,55.01389726793948,54.53244927275206,54.64421463012695,14290900,0.0,0.0,0.0
2020-02-05 00:00:00-05:00,54.82477383018369,55.10848194499212,54.75599411774698,55.08269119262695,20911400,0.0,0.0,0.0
2020-02-06 00:00:00-05:00,55.14286387187131,55.46955762017674,55.03110177462843,55.17725372314453,9628500,0.0,0.0,0.0
2020-02-07 00:00:00-05:00,55.17724920323421,55.35779098823424,55.01390234246225,55.246028900146484,14849000,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,55.271828294328316,55.581330419664255,55.25463008781302,55.4781608581543,7394100,0.0,0.0,0.0
2020-02-11 00:00:00-05:00,55.56412010880594,55.56412010880594,55.22882730593272,55.27181625366211,8375700,0.0,0.0,0.0
2020-02-12 00:00:00-05:00,55.34059934360263,55.35779098823424,55.134260252865815,55.246028900146484,8479000,0.0,0.0,0.0
2020-02-13 00:00:00-05:00,55.12566468694803,55.66729001224432,55.04828589236709,55.57271957397461,7950900,0.0,0.0,0.0
2020-02-14 00:00:00-05:00,55.6329071573467,55.71887850498021,55.52114506134248,55.70168685913086,5421200,0.0,0.0,0.0
2020-02-18 00:00:00-05:00,55.62430941313465,55.74467061459938,55.39218611293654,55.50394821166992,6902300,0.0,0.0,0.0
2020-02-19 00:00:00-05:00,55.51254343156306,55.65869537180566,55.41797298571359,55.443763732910156,4971300,0.0,0.0,0.0
2020-02-20 00:00:00-05:00,55.34919596712718,55.529737765438256,54.9709174450092,55.48675537109375,13397700,0.0,0.0,0.0
2020-02-21 00:00:00-05:00,55.331996436843355,55.70167908333484,55.31479823420145,55.58131790161133,10027800,0.0,0.0,0.0
2020-02-24 00:00:00-05:00,54.82476485864388,55.24603232938941,54.2401505169871,54.300331115722656,19892700,0.0,0.0,0.0
2020-02-25 00:00:00-05:00,54.33471370574508,54.60122681321879,53.13969443397323,53.32023620605469,25721400,0.0,0.0,0.0
2020-02-26 00:00:00-05:00,53.483589841496084,53.97363373052365,52.993545952468516,53.01933670043945,26066400,0.0,0.0,0.0
2020-02-27 00:00:00-05:00,52.54649465615458,53.01934368226957,50.8528352979028,50.86143112182617,39092300,0.0,0.0,0.0
2020-02-28 00:00:00-05:00,49.70079780243431,49.86414468194444,48.17908126945094,49.85554885864258,50978800,0.0,0.0,0.0
2020-03-02 00:00:00-05:00,49.95871002370627,52.56368040397006,49.95871002370627,52.520694732666016,27103100,0.0,0.0,0.0
2020-03-03 00:00:00-05:00,52.598071420717105,53.474992909095704,51.428842769545646,51.80712127685547,35237500,0.0,0.0,0.0
2020-03-04 00:00:00-05:00,52.5378899098608,54.37770419913564,52.46911021176624,54.35191345214844,26214300,0.0,0.0,0.0
2020-03-05 00:00:00-05:00,53.15690326202107,54.04242071066498,52.78722051985773,53.3288459777832,16556300,0.0,0.0,0.0
