Date,open,high,low,close,volume,dividends,stock splits
2020-01-02 00:00:00-05:00,82.4972883656532,82.9294598131894,81.82501271404945,82.54530334472656,1410500,0.0,0.0
2020-01-03 00:00:00-05:00,81.31600034941751,81.94985955786599,81.1527362480321,81.21996307373047,1118300,0.0,0.0
2020-01-06 00:00:00-05:00,80.6725578449236,81.46007537841797,80.28840134213165,81.46007537841797,1993200,0.0,0.0
2020-01-07 00:00:00-05:00,80.63412603662903,81.88263260006975,80.61492151239239,81.70976257324219,1684700,0.0,0.0
2020-01-08 00:00:00-05:00,82.55489586551296,83.04469546644502,81.8249994266773,82.5164794921875,1847600,0.0,0.0
2020-01-09 00:00:00-05:00,83.03510722306532,84.22598574104771,82.7565939525288,83.81301879882812,1912700,0.0,0.0
2020-01-10 00:00:00-05:00,84.24519350556837,84.74459178655057,83.86103703633387,84.1203384399414,1417000,0.0,0.0
2020-01-13 00:00:00-05:00,84.33161753210153,84.82141717096889,83.30400327937171,83.9954833984375,1630200,0.0,0.0
2020-01-14 00:00:00-05:00,83.8130286779068,84.71579543176738,83.26560799947944,84.50450897216797,1675200,0.0,0.0
2020-01-15 00:00:00-05:00,84.15876149073662,85.58013834142237,84.08193605254004,85.10955047607422,1630400,0.0,0.0
2020-01-16 00:00:00-05:00,85.58973155207126,85.94507021656507,85.34002876529946,85.916259765625,1595900,0.0,0.0
2020-01-17 00:00:00-05:00,86.40607314669265,86.70379095662622,85.6761765224425,86.55013275146484,3718300,0.0,0.0
2020-01-21 00:00:00-05:00,86.24280159471715,86.57893575881825,85.91626603017947,86.0603256225586,2697400,0.0,0.0
2020-01-22 00:00:00-05:00,86.37725425752575,87.04952257792299,86.28120964560459,86.55972290039062,1665800,0.0,0.0
2020-01-23 00:00:00-05:00,86.06992592840494,86.41566599666578,85.1479548554343,85.54170989990234,1228300,0.0,0.0
2020-01-24 00:00:00-05:00,85.90668089746696,85.91628682653078,84.110760502914,84.76382446289062,1164500,0.0,0.0
2020-01-27 00:00:00-05:00,83.11195239135506,83.71699400423728,82.79502269200772,83.13115692138672,1868000,0.0,0.0
2020-01-28 00:00:00-05:00,83.409648143377,84.01469692319544,82.7757962397276,83.72657775878906,1652200,0.0,0.0
2020-01-29 00:00:00-05:00,84.08194299307233,84.85985465694681,83.69778646167612,83.78421783447266,1131500,0.0,0.0
2020-01-30 00:00:00-05:00,81.53691177755054,81.66175953247118,80.28840491963943,81.03750610351562,3026700,0.0,0.0
2020-01-31 00:00:00-05:00,80.70135971262481,80.99907749019872,79.07830250781211,79.28958892822266,2850400,0.0,0.0
2020-02-03 00:00:00-05:00,79.99066932286914,80.3748257574173,78.85741187089803,78.89582824707031,1919800,0.0,0.0
2020-02-04 00:00:00-05:00,79.56810522514775,80.57651506036444,79.50087839127833,80.21156311035156,1676000,0.0,0.0
2020-02-05 00:00:00-05:00,81.1815555035069,82.11313256578254,81.04710183752643,81.56571197509766,2345100,0.0,0.0
2020-02-06 00:00:00-05:00,81.93066324757078,82.00749601356435,81.22958440761315,81.46007537841797,835500,0.0,0.0
2020-02-07 00:00:00-05:00,81.25841088615974,81.43128098014505,79.63535318858538,79.87545013427734,1447600,0.0,0.0
2020-02-10 00:00:00-05:00,79.75057982858415,81.28719838144049,79.6449366161526,81.08551788330078,2066900,0.0,0.0
2020-02-11 00:00:00-05:00,81.66173182824147,82.27637912070308,81.47925589457597,81.71935272216797,1543200,0.0,0.0
2020-02-12 00:00:00-05:00,82.0171108670945,82.65096293758437,81.91146763415009,82.0459213256836,1464200,0.0,0.0
2020-02-13 00:00:00-05:00,81.72900444419857,82.2860311548668,81.30643877332766,82.0843505859375,1596300,0.0,0.0
2020-02-14 00:00:00-05:00,82.32442626741998,82.45887994528358,81.74819517269367,82.42046356201172,1965400,0.0,0.0
2020-02-18 00:00:00-05:00,82.26680664780461,82.67016768772878,81.18156395306805,81.43126678466797,2872500,0.0,0.0
2020-02-19 00:00:00-05:00,81.34482467475571,82.43966592412373,80.14434020595958,81.96907806396484,4741300,0.0,0.0
2020-02-20 00:00:00-05:00,81.53691417661862,81.6233455493738,80.05791629411574,80.99909210205078,2543600,0.0,0.0
2020-02-21 00:00:00-05:00,80.57651317207599,81.71936932107366,80.09631941935464,81.70016479492188,1762500,0.0,0.0
2020-02-24 00:00:00-05:00,78.96304749575681,79.31838611869419,76.85019097209297,77.3111801147461,2919200,0.0,0.0
2020-02-25 00:00:00-05:00,77.5032633309968,77.67613336295784,74.61250241761314,74.86219787597656,2768000,0.0,0.0
2020-02-26 00:00:00-05:00,75.54410825238793,77.09032587731274,74.99668016949073,75.0158920288086,2526000,0.0,0.0
2020-02-27 00:00:00-05:00,73.64251001014514,77.11911521933847,73.34479224513464,74.36280059814453,2879400,0.0,0.0
