Date,open,high,low,close,volume,dividends,stock splits,capital gains
2020-01-02 00:00:00-05:00,297.35626110222984,298.5970126532111,296.4279903485333,298.57861328125,59151200,0.0,0.0,0.0
2020-01-03 00:00:00-05:00,295.1689100231828,297.4482166969059,295.1137679949967,296.3177490234375,77709700,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,294.5531452204936,297.5309552368674,294.4336614665753,297.4482421875,55653900,0.0,0.0,0.0
2020-01-07 00:00:00-05:00,296.87835736701527,297.35629232301494,296.1614829808418,296.6118469238281,40496400,0.0,0.0,0.0
2020-01-08 00:00:00-05:00,296.80479025365827,299.4149485214985,296.5566511814843,298.1925964355469,68296000,0.0,0.0,0.0
2020-01-09 00:00:00-05:00,299.76426370007135,300.2881410116043,299.1760446735445,300.214599609375,48473300,0.0,0.0,0.0
2020-01-10 00:00:00-05:00,300.8028563818804,300.95908279752456,298.8820007130497,299.3507080078125,53029300,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,299.9756749401628,301.418595467985,299.5437103362365,301.409423828125,47086800,0.0,0.0,0.0
2020-01-14 00:00:00-05:00,300.9682309449437,302.02515715904633,300.3892116321519,300.9498596191406,62832800,0.0,0.0,0.0
2020-01-15 00:00:00-05:00,300.85798837525687,302.39282170228535,300.7752753260005,301.6300048828125,72056600,0.0,0.0,0.0
2020-01-16 00:00:00-05:00,303.0178005631925,304.1390686035156,302.78803275204297,304.1390686035156,54050300,0.0,0.0,0.0
2020-01-17 00:00:00-05:00,304.8559560560028,305.2970923216164,304.0747398552058,305.0857238769531,95846000,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,304.12056693264725,305.29697660811746,304.0470535988512,304.4881896972656,77742400,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,305.352244021259,306.0048048478532,304.36885903281154,304.52508544921875,48914900,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,303.87254427563965,305.2879219117907,302.7512761829696,304.87432861328125,51963000,0.0,0.0,0.0
2020-01-24 00:00:00-05:00,305.53593593443645,305.61864895069846,300.867039999201,302.1629333496094,87578400,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,296.8875544776239,298.80840982842204,296.54750263746797,297.31951904296875,84062500,0.0,0.0,0.0
2020-01-28 00:00:00-05:00,298.7532647585038,301.3174811116688,297.4114287374613,300.4351806640625,63834000,0.0,0.0,0.0
2020-01-29 00:00:00-05:00,301.80455522090693,302.0343229829001,299.984784448705,300.1869812011719,53888900,0.0,0.0,0.0
2020-01-30 00:00:00-05:00,298.10987124117054,301.3725902856109,297.35625429923044,301.16119384765625,75491800,0.0,0.0,0.0
2020-01-31 00:00:00-05:00,300.53630555860406,300.6925600156886,294.7737387877723,295.69281005859375,113845600,0.0,0.0,0.0
2020-02-03 00:00:00-05:00,297.18169900280947,299.76428701237734,297.0622152507649,297.8893737792969,69083000,0.0,0.0,0.0
2020-02-04 00:00:00-05:00,301.5196939211996,303.30269428478084,301.19801339312164,302.4295654296875,62573200,0.0,0.0,0.0
2020-02-05 00:00:00-05:00,305.3797484796294,306.1333935234226,303.90925713776153,305.9219970703125,65951100,0.0,0.0,0.0
2020-02-06 00:00:00-05:00,306.88704378759394,307.14438258158077,305.8668602504077,306.9513854980469,50359700,0.0,0.0,0.0
2020-02-07 00:00:00-05:00,305.8852798546061,306.96057743895364,304.76401188211247,305.3154602050781,64139400,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,304.42394791532524,307.659068274648,304.387177215837,307.5947265625,42070000,0.0,0.0,0.0
2020-02-11 00:00:00-05:00,308.9550272547601,309.7454151499178,307.5947915645025,308.12786865234375,54864500,0.0,0.0,0.0
2020-02-12 00:00:00-05:00,309.5707603835023,310.3244055487138,309.20313748880835,310.113037109375,43992700,0.0,0.0,0.0
2020-02-13 00:00:00-05:00,308.6792383556846,310.7563482334788,308.40352821607786,309.7821350097656,54501900,0.0,0.0,0.0
2020-02-14 00:00:00-05:00,310.19572934064416,310.3979261263313,308.9917483138159,310.2784423828125,64582200,0.0,0.0,0.0
2020-02-18 00:00:00-05:00,309.27659353975105,310.3427192736057,308.0817844019626,309.4787902832031,57226200,0.0,0.0,0.0
2020-02-19 00:00:00-05:00,310.4531705745765,311.6387526179457,310.1682606527278,310.9586486816406,48814700,0.0,0.0,0.0
2020-02-20 00:00:00-05:00,310.40713745417844,311.2343240772791,306.6757101530777,309.68109130859375,74163400,0.0,0.0,0.0
2020-02-21 00:00:00-05:00,308.32076368797004,308.6332444766191,305.6646349127194,306.4918212890625,113788200,0.0,0.0,0.0
2020-02-24 00:00:00-05:00,296.9886977552083,306.5654044917158,295.24243993861,296.32696533203125,161088400,0.0,0.0,0.0
2020-02-25 00:00:00-05:00,297.72388494075403,298.33964685145446,286.465264322623,287.3475646972656,218913200,0.0,0.0,0.0
2020-02-26 00:00:00-05:00,288.75375324576186,292.36569595954006,285.5554037486617,286.2906494140625,194773800,0.0,0.0,0.0
2020-02-27 00:00:00-05:00,280.7394913284568,286.3458314663053,273.4328918457031,273.4328918457031,284353500,0.0,0.0,0.0
2020-02-28 00:00:00-05:00,265.3358812080312,273.78214824298317,262.431612691045,272.2840576171875,384975800,0.0,0.0,0.0
2020-03-02 00:00:00-05:00,274.0762444015603,284.1400863513578,270.6297270280447,284.07574462890625,238703600,0.0,0.0,0.0
2020-03-03 00:00:00-05:00,284.4525017828348,288.44126693967274,273.48799043266723,275.94189453125,300139100,0.0,0.0,0.0
2020-03-04 00:00:00-05:00,281.34605776329397,287.7611845288492,278.7818413848794,287.54058837890625,176613400,0.0,0.0,0.0
2020-03-05 00:00:00-05:00,280.2983466782864,283.5058962139264,275.7305616596984,277.9822692871094,186366800,0.0,0.0,0.0
2020-03-06 00:00:00-05:00,269.4257073641197,274.6000825290424,266.74203525960047,273.38690185546875,228667200,0.0,0.0,0.0
2020-03-09 00:00:00-04:00,253.02028058245492,261.19083670475067,251.32002136494776,252.03689575195312,309417300,0.0,0.0,0.0
2020-03-10 00:00:00-04:00,261.6044337945912,265.1704064081337,251.36596739988065,265.0785217285156,276444100,0.0,0.0,0.0
2020-03-11 00:00:00-04:00,257.9833396397245,259.12297914051925,248.95805223460678,252.15640258789062,255316300,0.0,0.0,0.0
2020-03-12 00:00:00-04:00,235.28223310787604,245.07953571162304,227.6355538003914,228.03076171875,392220700,0.0,0.0,0.0
2020-03-13 00:00:00-04:00,241.79839310339173,249.5094124821013,228.40753553378113,247.5242156982422,329566100,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,221.66159189335357,236.1093927100273,218.15074709711294,220.43923950195312,297240000,0.0,0.0,0.0
2020-03-17 00:00:00-04:00,225.2091707258617,235.4384503329881,217.8841871380459,232.34117126464844,262070500,0.0,0.0,0.0
2020-03-18 00:00:00-04:00,217.13057041168213,228.26970883784816,209.56661838287255,220.57708740234375,327597100,0.0,0.0,0.0
2020-03-19 00:00:00-04:00,219.88778223383576,227.35983549708297,213.426712889275,221.04580688476562,289322000,0.0,0.0,0.0
2020-03-20 00:00:00-04:00,224.2130493608081,226.0065341476156,211.24265879194007,211.52000427246094,347158800,1.406,0.0,0.0
2020-03-23 00:00:00-04:00,210.95604202254043,212.33350132896513,201.7759940418351,206.11178588867188,326025200,0.0,0.0,0.0
2020-03-24 00:00:00-04:00,216.71558618449495,225.66451805974856,216.14241577965612,224.7862548828125,235494500,0.0,0.0,0.0
2020-03-25 00:00:00-04:00,226.3763451363681,236.98933562532778,221.64303438022475,228.15133666992188,299430300,0.0,0.0,0.0
2020-03-26 00:00:00-04:00,230.67516996563705,242.9521914600299,230.24066527818374,241.47305297851562,257632800,0.0,0.0,0.0
2020-03-27 00:00:00-04:00,234.14194343088235,241.1124833751694,232.08960643295197,234.28060913085938,224341200,0.0,0.0,0.0
2020-03-30 00:00:00-04:00,236.38838119565452,242.6100973257828,234.3822710647328,241.88900756835938,171369500,0.0,0.0,0.0
2020-03-31 00:00:00-04:00,240.88135875947594,243.44214600085613,236.86913806298492,238.28358459472656,194881100,0.0,0.0,0.0
2020-04-01 00:00:00-04:00,229.25145389535197,238.20038498234587,225.47959177832593,227.55966186523438,189554600,0.0,0.0,0.0
2020-04-02 00:00:00-04:00,226.67218184744664,233.5964952841153,226.11749082721155,232.81069946289062,177660400,0.0,0.0,0.0
2020-04-03 00:00:00-04:00,231.82149738398877,234.18816677961962,226.6999087445635,229.4456024169922,135561200,0.0,0.0,0.0
2020-04-06 00:00:00-04:00,238.3667743839,246.8349738769701,229.42709743475407,244.85658264160156,188061200,0.0,0.0,0.0
2020-04-07 00:00:00-04:00,253.50045811245855,254.2585349106159,244.8843665632637,245.10623168945312,201427200,0.0,0.0,0.0
2020-04-08 00:00:00-04:00,247.72251655664144,255.15530956081213,245.21719514857037,253.33409118652344,153774500,0.0,0.0,0.0
2020-04-09 00:00:00-04:00,256.6159188737926,259.9625441693819,254.66528894370404,257.1891174316406,189999200,0.0,0.0,0.0
2020-04-13 00:00:00-04:00,256.2091764011037,256.55122785248756,250.9119211583387,254.8409423828125,114839100,0.0,0.0,0.0
2020-04-14 00:00:00-04:00,259.7592501088024,263.3831798595599,254.7023657767237,262.3570251464844,134143400,0.0,0.0,0.0
2020-04-15 00:00:00-04:00,256.6067265105817,262.4956321984379,254.65606811529943,256.7823791503906,121775000,0.0,0.0,0.0
2020-04-16 00:00:00-04:00,258.06733065404563,258.88087360957286,254.9333733739503,258.0211181640625,131798300,0.0,0.0,0.0
2020-04-17 00:00:00-04:00,263.8268205525899,265.6017976989735,261.0718734284647,264.9916687011719,146684800,0.0,0.0,0.0
2020-04-20 00:00:00-04:00,261.2660445868246,265.1303741668698,260.1012244762075,260.3230895996094,100109300,0.0,0.0,0.0
2020-04-21 00:00:00-04:00,255.83015589467746,257.04121673496064,251.4758552850788,252.41883850097656,126385700,0.0,0.0,0.0
2020-04-22 00:00:00-04:00,257.3277615377955,259.7776159747217,255.99651455834245,258.0211181640625,92951600,0.0,0.0,0.0
2020-04-23 00:00:00-04:00,259.3061077531656,262.4955593138386,257.697529511827,258.0025939941406,104709700,0.0,0.0,0.0
2020-04-24 00:00:00-04:00,259.5279999641487,262.27369314455365,257.46640958004116,261.59881591796875,85063200,0.0,0.0,0.0
2020-04-27 00:00:00-04:00,263.5864659697561,266.4985583281309,263.1242281918314,265.3706970214844,77896600,0.0,0.0,0.0
2020-04-28 00:00:00-04:00,269.0408767126257,269.39218195173817,263.8453283979779,264.1504211425781,105270000,0.0,0.0,0.0
2020-04-29 00:00:00-04:00,269.51228741202,272.6092853593436,268.4768795734187,271.0653991699219,118745600,0.0,0.0,0.0
2020-04-30 00:00:00-04:00,269.67871266929563,271.167132742949,266.79435391784995,268.5416259765625,122901700,0.0,0.0,0.0
2020-05-01 00:00:00-04:00,263.76210218131826,268.7080517401183,260.2583321429464,261.43243408203125,125180000,0.0,0.0,0.0
2020-05-04 00:00:00-04:00,259.53731280133104,262.45865955432316,258.04892038724995,262.1535949707031,80873200,0.0,0.0,0.0
2020-05-05 00:00:00-04:00,264.99170891359046,267.4045767729445,262.2829738679373,264.57568359375,79569900,0.0,0.0,0.0
2020-05-06 00:00:00-04:00,266.28593563394605,266.6741995516781,262.3476609061411,262.78216552734375,73632600,0.0,0.0,0.0
2020-05-07 00:00:00-04:00,266.01781453590644,267.8944985976931,265.44464426276255,265.9530944824219,75250400,0.0,0.0,0.0
2020-05-08 00:00:00-04:00,269.1055900344271,270.8251292636539,267.9684749277972,270.3536376953125,76452400,0.0,0.0,0.0
2020-05-11 00:00:00-04:00,268.41221763685536,271.7958014072516,267.9869667995307,270.4090881347656,79514200,0.0,0.0,0.0
2020-05-12 00:00:00-04:00,271.60167035432886,272.0176674098095,264.8807152817734,265.0194091796875,95870800,0.0,0.0,0.0
2020-05-13 00:00:00-04:00,264.4554897310859,265.50015168044314,257.89170728256533,260.33233642578125,144721100,0.0,0.0,0.0
2020-05-14 00:00:00-04:00,257.8825416878287,263.5772879209333,252.3726454785997,263.4478759765625,121977900,0.0,0.0,0.0
2020-05-15 00:00:00-04:00,261.044231719815,264.7051480525822,260.0920227575904,264.658935546875,111146300,0.0,0.0,0.0
2020-05-18 00:00:00-04:00,270.91753734646966,274.3381080239506,270.5939934876637,272.72027587890625,119703800,0.0,0.0,0.0
2020-05-19 00:00:00-04:00,272.1193847488021,273.83889573576965,269.90064906349505,269.91912841796875,95189300,0.0,0.0,0.0
2020-05-20 00:00:00-04:00,273.4783926929953,275.37355648442514,273.24727378122304,274.5045471191406,85861700,0.0,0.0,0.0
2020-05-21 00:00:00-04:00,274.37512681753094,275.18866987615843,271.5092467565501,272.609375,78293900,0.0,0.0,0.0
2020-05-22 00:00:00-04:00,272.32278593242313,273.3027278174098,271.07473822222124,273.1270751953125,63958200,0.0,0.0,0.0
2020-05-26 00:00:00-04:00,279.1269489595702,279.3673216762235,273.1455898885659,276.4921875,88951400,0.0,0.0,0.0
2020-05-27 00:00:00-04:00,279.30250436207797,280.6430049821125,274.44900849421214,280.60601806640625,104817400,0.0,0.0,0.0
2020-05-28 00:00:00-04:00,281.641460485476,283.6660641238204,279.4134711049725,280.0883483886719,90405200,0.0,0.0,0.0
2020-05-29 00:00:00-04:00,279.616916798666,281.92810608566464,276.85274343949885,281.3364562988281,119090800,0.0,0.0,0.0
2020-06-01 00:00:00-04:00,280.68927958979083,283.0836680290045,280.17157550632606,282.4735107421875,55758300,0.0,0.0,0.0
2020-06-02 00:00:00-04:00,283.3980227490103,284.85871019641536,282.0575498728841,284.8124694824219,74267200,0.0,0.0,0.0
2020-06-03 00:00:00-04:00,286.80929829971484,289.5642457172561,286.53196690754055,288.602783203125,92567600,0.0,0.0,0.0
2020-06-04 00:00:00-04:00,287.6136076486184,289.3608801796868,285.73692319641066,287.8447265625,75794400,0.0,0.0,0.0
2020-06-05 00:00:00-04:00,293.27135521881405,297.0062156989103,293.2066351666821,295.22198486328125,150524700,0.0,0.0,0.0
2020-06-08 00:00:00-04:00,296.03554964324275,298.9846287841616,295.49011247657876,298.7904968261719,73641200,0.0,0.0,0.0
2020-06-09 00:00:00-04:00,296.1095182967034,298.86446569386305,295.24050899064486,296.5625305175781,77479200,0.0,0.0,0.0
