Date,open,high,low,close,volume,dividends,stock splits,capital gains
2020-01-02 00:00:00-05:00,207.14845610369375,208.84893798828125,206.7426633110624,208.84893798828125,30969400,0.0,0.0,0.0
2020-01-03 00:00:00-05:00,206.08568681560092,208.18229045665748,206.06635913547728,206.9359130859375,27518900,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,205.31274023249196,208.2982254816246,205.06153936357958,208.2692413330078,21655300,0.0,0.0,0.0
2020-01-07 00:00:00-05:00,208.34656028891726,208.82964914274453,207.58328638665898,208.2402801513672,22139300,0.0,0.0,0.0
2020-01-08 00:00:00-05:00,208.2112482258978,210.76195619914287,207.88275141891665,209.80543518066406,26397300,0.0,0.0,0.0
2020-01-09 00:00:00-05:00,211.53495537668826,211.98906009094682,210.346560892185,211.58326721191406,23547000,0.0,0.0,0.0
2020-01-10 00:00:00-05:00,212.41416051836364,212.43347345646154,210.66536660224784,211.04217529296875,21898500,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,211.91171063612055,213.50589759743053,211.5735426175646,213.47691345214844,22756900,0.0,0.0,0.0
2020-01-14 00:00:00-05:00,213.3706574658604,213.72815320259514,212.30787095237656,212.63636779785156,24418100,0.0,0.0,0.0
2020-01-15 00:00:00-05:00,212.75232704715376,213.7185047492232,212.02769377060167,212.7233428955078,25742100,0.0,0.0,0.0
2020-01-16 00:00:00-05:00,213.78609841063255,214.80058772875157,213.3319938086431,214.76193237304688,18805000,0.0,0.0,0.0
2020-01-17 00:00:00-05:00,215.7281139004588,215.99864242465432,214.60734444724932,215.82473754882812,24325200,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,215.225732896691,216.2692065515235,215.12912397511658,215.7281494140625,21146300,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,216.81990085512186,217.5348627847715,216.0276282120302,216.29815673828125,20736400,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,216.17262369224733,217.0904896427218,215.16779053635923,216.99386596679688,26496100,0.0,0.0,0.0
2020-01-24 00:00:00-05:00,218.00833517655823,218.24022313143973,214.17260853626604,215.1677703857422,37436500,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,210.30790931390547,211.86345608289267,209.83447690849113,210.72337341308594,42264400,0.0,0.0,0.0
2020-01-28 00:00:00-05:00,212.2112731812221,214.45281256125466,211.650888336214,213.96005249023438,26731900,0.0,0.0,0.0
2020-01-29 00:00:00-05:00,215.14844648122724,215.3899909099565,213.3610265542519,214.30787658691406,28924500,0.0,0.0,0.0
2020-01-30 00:00:00-05:00,212.92622105493228,215.1677453875597,212.2595561619651,215.07113647460938,39568100,0.0,0.0,0.0
