Date,open,high,low,close,volume,dividends,stock splits,capital gains
2020-01-02 00:00:00-05:00,27.711724086536424,27.88217544555664,27.630984059163758,27.88217544555664,28843300,0.0,0.0,0.0
2020-01-03 00:00:00-05:00,27.523330818348736,27.70275176394725,27.442590793943964,27.58612823486328,51363600,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,27.334933253066282,27.586124597101303,27.325961950304205,27.56818199157715,27956100,0.0,0.0,0.0
2020-01-07 00:00:00-05:00,27.505386951480244,27.55024175805146,27.388763427734375,27.388763427734375,39627500,0.0,0.0,0.0
2020-01-08 00:00:00-05:00,27.41567326682393,27.72069071633037,27.41567326682393,27.56818199157715,47966600,0.0,0.0,0.0
2020-01-09 00:00:00-05:00,27.765553746145343,27.79246594964627,27.657899798837295,27.73863983154297,27705300,0.0,0.0,0.0
2020-01-10 00:00:00-05:00,27.75658609640733,27.765557402456174,27.496423354295832,27.53230857849121,33458200,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,27.59509875877794,27.74760749933141,27.523330040346966,27.720693588256836,27542700,0.0,0.0,0.0
2020-01-14 00:00:00-05:00,27.720700055490312,27.882180137408575,27.630988708746653,27.666873931884766,37575400,0.0,0.0,0.0
2020-01-15 00:00:00-05:00,27.532306853527253,27.622018197293407,27.424652898787556,27.51436424255371,41457300,0.0,0.0,0.0
2020-01-16 00:00:00-05:00,27.648932113428323,27.7565860748291,27.586134682236896,27.7565860748291,34444000,0.0,0.0,0.0
2020-01-17 00:00:00-05:00,27.837322235107422,27.900119657539307,27.729668288723172,27.837322235107422,38819400,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,27.702761154840672,27.828357741546714,27.604080200195312,27.604080200195312,41276500,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,27.693781942298727,27.75657935829444,27.64892542294375,27.684810638427734,27391000,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,27.541274109181586,27.67584024949263,27.35288014386507,27.6130428314209,43072300,0.0,0.0,0.0
